ancestry,cancer_type,gene,cancer_carriers,cancer_n,control_carriers,control_n,cancer_freq_pct,control_freq_pct,enrichment,p_value,q_value,significant
Hispanic/Latino,Ovarian,MUTYH,3,242,56,5577,1.2396694214876034,1.0041240810471581,1.23,0.7361916737007559,1.0,False
Hispanic/Latino,Ovarian,NF1,1,242,2,5577,0.4132231404958678,0.03586157432311279,11.52,0.11966667292692017,0.4763202863561724,False
Hispanic/Latino,Ovarian,PALB2,0,242,5,5577,0.0,0.08965393580778196,0.0,1.0,1.0,False
Hispanic/Latino,Ovarian,PTEN,0,242,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Ovarian,RET,0,242,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Ovarian,TP53,0,242,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Ovarian,APC,0,242,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Ovarian,MLH1,0,242,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Ovarian,MSH6,0,242,6,5577,0.0,0.10758472296933834,0.0,1.0,1.0,False
Hispanic/Latino,Ovarian,PMS2,0,242,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Ovarian,FLCN,0,242,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Ovarian,VHL,0,242,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Ovarian,CDKN2A,0,242,5,5577,0.0,0.08965393580778196,0.0,1.0,1.0,False
Hispanic/Latino,Ovarian,MITF,2,242,7,5577,0.8264462809917356,0.12551551013089476,6.58,0.051122344555873875,0.2704436206521137,False
Hispanic/Latino,Ovarian,RAD51C,2,242,1,5577,0.8264462809917356,0.017930787161556393,46.09,0.00502595625336753,0.052772540660359066,False
Hispanic/Latino,Ovarian,RAD51D,0,242,5,5577,0.0,0.08965393580778196,0.0,1.0,1.0,False
Hispanic/Latino,Ovarian,CDH1,0,242,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Pancreatic,ATM,3,141,13,5577,2.127659574468085,0.2331002331002331,9.13,0.006494647068730233,0.0637941945944631,False
Hispanic/Latino,Pancreatic,BARD1,0,141,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Pancreatic,BRCA1,0,141,6,5577,0.0,0.10758472296933834,0.0,1.0,1.0,False
Hispanic/Latino,Pancreatic,BRCA2,0,141,15,5577,0.0,0.26896180742334586,0.0,1.0,1.0,False
Hispanic/Latino,Pancreatic,CHEK2,0,141,8,5577,0.0,0.14344629729245115,0.0,1.0,1.0,False
Hispanic/Latino,Pancreatic,MUTYH,2,141,56,5577,1.4184397163120568,1.0041240810471581,1.41,0.6543880457824021,1.0,False
Hispanic/Latino,Pancreatic,NF1,0,141,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Pancreatic,PALB2,1,141,5,5577,0.7092198581560284,0.08965393580778196,7.91,0.13918438124150934,0.5125194533651822,False
Hispanic/Latino,Pancreatic,PTEN,0,141,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Pancreatic,RET,0,141,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Pancreatic,TP53,0,141,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Pancreatic,APC,0,141,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Pancreatic,MLH1,0,141,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Pancreatic,MSH6,1,141,6,5577,0.7092198581560284,0.10758472296933834,6.59,0.1604335062843922,0.5680465425999701,False
Hispanic/Latino,Pancreatic,PMS2,0,141,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Pancreatic,FLCN,0,141,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Pancreatic,VHL,0,141,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Pancreatic,CDKN2A,0,141,5,5577,0.0,0.08965393580778196,0.0,1.0,1.0,False
Hispanic/Latino,Pancreatic,MITF,2,141,7,5577,1.4184397163120568,0.12551551013089476,11.3,0.019401733403776197,0.1404235181753513,False
Hispanic/Latino,Pancreatic,RAD51C,0,141,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Pancreatic,RAD51D,0,141,5,5577,0.0,0.08965393580778196,0.0,1.0,1.0,False
Hispanic/Latino,Pancreatic,CDH1,0,141,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Prostate,ATM,7,666,13,5577,1.0510510510510511,0.2331002331002331,4.51,0.003399308063235005,0.03905997378320977,True
Hispanic/Latino,Prostate,BARD1,0,666,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Prostate,BRCA1,3,666,6,5577,0.45045045045045046,0.10758472296933834,4.19,0.062179698660565386,0.30293949187427455,False
Hispanic/Latino,Prostate,BRCA2,8,666,15,5577,1.2012012012012012,0.26896180742334586,4.47,0.0018321358887862357,0.02533709661603556,True
Hispanic/Latino,Prostate,CHEK2,4,666,8,5577,0.6006006006006006,0.14344629729245115,4.19,0.03159471458138066,0.18680758427243518,False
Hispanic/Latino,Prostate,MUTYH,9,666,56,5577,1.3513513513513513,1.0041240810471581,1.35,0.4158190661496618,1.0,False
Hispanic/Latino,Prostate,NF1,0,666,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Prostate,PALB2,0,666,5,5577,0.0,0.08965393580778196,0.0,1.0,1.0,False
Hispanic/Latino,Prostate,PTEN,0,666,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Prostate,RET,0,666,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Prostate,TP53,1,666,2,5577,0.15015015015015015,0.03586157432311279,4.19,0.28715189495673604,0.7841950853302792,False
Hispanic/Latino,Prostate,APC,0,666,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Prostate,MLH1,0,666,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Prostate,MSH6,0,666,6,5577,0.0,0.10758472296933834,0.0,1.0,1.0,False
Hispanic/Latino,Prostate,PMS2,1,666,2,5577,0.15015015015015015,0.03586157432311279,4.19,0.28715189495673604,0.7841950853302792,False
Hispanic/Latino,Prostate,FH,2,666,0,5577,0.3003003003003003,0.0,inf,0.011365244293089195,0.09481416129440164,False
Hispanic/Latino,Prostate,FLCN,0,666,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Prostate,VHL,0,666,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Prostate,CDKN2A,0,666,5,5577,0.0,0.08965393580778196,0.0,1.0,1.0,False
Hispanic/Latino,Prostate,MITF,3,666,7,5577,0.45045045045045046,0.12551551013089476,3.59,0.08200106898911372,0.3645157008348194,False
Hispanic/Latino,Prostate,RAD51C,0,666,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Prostate,RAD51D,0,666,5,5577,0.0,0.08965393580778196,0.0,1.0,1.0,False
Hispanic/Latino,Prostate,CDH1,0,666,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,ATM,0,99,13,5577,0.0,0.2331002331002331,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,BARD1,0,99,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,BRCA1,0,99,6,5577,0.0,0.10758472296933834,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,BRCA2,0,99,15,5577,0.0,0.26896180742334586,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,CHEK2,0,99,8,5577,0.0,0.14344629729245115,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,MUTYH,3,99,56,5577,3.0303030303030303,1.0041240810471581,3.02,0.08312351781502267,0.366827698183687,False
Hispanic/Latino,Stomach,NF1,0,99,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,PALB2,0,99,5,5577,0.0,0.08965393580778196,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,PTEN,0,99,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,RET,0,99,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,TP53,0,99,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,APC,0,99,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,MLH1,0,99,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,MSH6,1,99,6,5577,1.0101010101010102,0.10758472296933834,9.39,0.11594505259877981,0.46761945054739673,False
Hispanic/Latino,Stomach,PMS2,0,99,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,FLCN,0,99,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,VHL,0,99,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,CDKN2A,0,99,5,5577,0.0,0.08965393580778196,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,MITF,1,99,7,5577,1.0101010101010102,0.12551551013089476,8.05,0.13138365549042227,0.49087513002249794,False
Hispanic/Latino,Stomach,RAD51C,1,99,1,5577,1.0101010101010102,0.017930787161556393,56.33,0.03458252228255302,0.2005786292388075,False
Hispanic/Latino,Stomach,RAD51D,0,99,5,5577,0.0,0.08965393580778196,0.0,1.0,1.0,False
Hispanic/Latino,Stomach,CDH1,0,99,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Asian,Breast,ATM,0,249,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Breast,BARD1,1,249,1,1100,0.4016064257028112,0.09090909090909091,4.42,0.3352037887169967,0.887561336211526,False
Asian,Breast,BRCA1,3,249,0,1100,1.2048192771084338,0.0,inf,0.006226995381181234,0.06320400311898952,False
Asian,Breast,BRCA2,3,249,4,1100,1.2048192771084338,0.36363636363636365,3.31,0.12203581118016965,0.4764090321072007,False
Asian,Breast,MUTYH,0,249,5,1100,0.0,0.45454545454545453,0.0,0.5911802061625926,1.0,False
Asian,Breast,PALB2,1,249,0,1100,0.4016064257028112,0.0,inf,0.18458117123795403,0.6194254042790539,False
Asian,Breast,RET,1,249,0,1100,0.4016064257028112,0.0,inf,0.18458117123795403,0.6194254042790539,False
Asian,Breast,MLH1,0,249,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Breast,MSH2,0,249,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Breast,MSH6,0,249,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Breast,PMS2,2,249,1,1100,0.8032128514056224,0.09090909090909091,8.84,0.0894216705143718,0.3825346829138665,False
Asian,Breast,FH,0,249,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Breast,CDKN2A,1,249,0,1100,0.4016064257028112,0.0,inf,0.18458117123795403,0.6194254042790539,False
Asian,Colorectal,ATM,0,62,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Colorectal,BARD1,0,62,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Colorectal,BRCA2,0,62,4,1100,0.0,0.36363636363636365,0.0,1.0,1.0,False
Asian,Colorectal,MUTYH,1,62,5,1100,1.6129032258064515,0.45454545454545453,3.55,0.28087841064681285,0.7841950853302792,False
Asian,Colorectal,MLH1,0,62,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Colorectal,MSH2,0,62,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Colorectal,MSH6,0,62,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Colorectal,PMS2,0,62,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Colorectal,FH,0,62,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Kidney,ATM,0,25,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Kidney,BARD1,0,25,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Kidney,BRCA2,0,25,4,1100,0.0,0.36363636363636365,0.0,1.0,1.0,False
Asian,Kidney,MUTYH,0,25,5,1100,0.0,0.45454545454545453,0.0,1.0,1.0,False
Asian,Kidney,MLH1,0,25,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Kidney,MSH2,0,25,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Kidney,MSH6,0,25,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Kidney,PMS2,0,25,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Kidney,FH,0,25,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Lung,ATM,0,52,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Lung,BARD1,0,52,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Lung,BRCA2,0,52,4,1100,0.0,0.36363636363636365,0.0,1.0,1.0,False
Asian,Lung,MUTYH,0,52,5,1100,0.0,0.45454545454545453,0.0,1.0,1.0,False
Asian,Lung,MLH1,0,52,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Lung,MSH2,0,52,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Lung,MSH6,0,52,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Lung,PMS2,0,52,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Lung,FH,0,52,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Ovarian,ATM,0,35,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Ovarian,BARD1,0,35,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Ovarian,BRCA1,1,35,0,1100,2.857142857142857,0.0,inf,0.030837004405286347,0.18411505571391557,False
Asian,Ovarian,BRCA2,0,35,4,1100,0.0,0.36363636363636365,0.0,1.0,1.0,False
Asian,Ovarian,MUTYH,0,35,5,1100,0.0,0.45454545454545453,0.0,1.0,1.0,False
Asian,Ovarian,MLH1,0,35,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Ovarian,MSH2,0,35,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Ovarian,MSH6,0,35,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Ovarian,PMS2,0,35,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Ovarian,FH,0,35,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Pancreatic,ATM,0,22,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Pancreatic,BARD1,0,22,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Pancreatic,BRCA2,0,22,4,1100,0.0,0.36363636363636365,0.0,1.0,1.0,False
Asian,Pancreatic,MUTYH,0,22,5,1100,0.0,0.45454545454545453,0.0,1.0,1.0,False
Asian,Pancreatic,MLH1,0,22,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Pancreatic,MSH2,0,22,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Pancreatic,MSH6,0,22,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Pancreatic,PMS2,0,22,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Pancreatic,FH,0,22,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Pancreatic,CDKN2A,1,22,0,1100,4.545454545454546,0.0,inf,0.0196078431372549,0.1404235181753513,False
Asian,Prostate,ATM,0,91,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Prostate,BARD1,0,91,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Prostate,BRCA2,1,91,4,1100,1.098901098901099,0.36363636363636365,3.02,0.32841318328620345,0.8738843385679168,False
Asian,Prostate,MUTYH,0,91,5,1100,0.0,0.45454545454545453,0.0,1.0,1.0,False
Asian,Prostate,MLH1,0,91,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Prostate,MSH2,0,91,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Prostate,MSH6,0,91,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Prostate,PMS2,0,91,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
Asian,Prostate,FH,0,91,1,1100,0.0,0.09090909090909091,0.0,1.0,1.0,False
